直播,#genre#
大湾区卫视,http://14.216.222.112:8888/rtp/239.77.1.12:5146
大湾区卫视,http://14.216.222.112:8888/rtp/239.77.0.215:5146
广东影视,http://14.216.222.112:8888/rtp/239.77.0.11:5146
广东影视,http://14.216.222.112:8888/rtp/239.77.0.217:5146
广东少儿,http://14.216.222.112:8888/rtp/239.77.0.12:5146
广东少儿,http://14.216.222.112:8888/rtp/239.77.0.250:5146
嘉佳卡通,http://14.216.222.112:8888/rtp/239.77.0.13:5146
嘉佳卡通,http://14.216.222.112:8888/rtp/239.77.1.15:5146
嘉佳卡通,http://14.216.222.112:8888/rtp/239.77.0.179:5146
南方购物-精选,http://14.216.222.112:8888/rtp/239.77.0.19:5146
南方购物,http://14.216.222.112:8888/rtp/239.77.0.22:5146
岭南戏曲,http://14.216.222.112:8888/rtp/239.77.0.16:5146
广东房产,http://14.216.222.112:8888/rtp/239.77.0.14:5146
现代教育,http://14.216.222.112:8888/rtp/239.77.0.18:5146
广东移动,http://14.216.222.112:8888/rtp/239.77.0.20:5146
广东综艺,http://14.216.222.112:8888/rtp/239.77.1.237:5146
广东综艺,http://14.216.222.112:8888/rtp/239.77.0.244:5146
广东综艺,http://14.216.222.112:8888/rtp/239.77.0.245:5146
广东综艺,http://14.216.222.112:8888/rtp/239.77.0.252:5146
广州综合,http://14.216.222.112:8888/rtp/239.253.43.71:5146
广州新闻,http://14.216.222.112:8888/rtp/239.253.43.72:5146
广州影视,http://14.216.222.112:8888/rtp/239.253.43.73:5146
广州法治,http://14.216.222.112:8888/rtp/239.253.43.74:5146
南国都市,http://14.216.222.112:8888/rtp/239.253.43.99:5146
深圳卫视,http://14.216.222.112:8888/rtp/239.77.1.3:5146
深圳卫视,http://14.216.222.112:8888/rtp/239.77.1.148:5146
深圳卫视,http://14.216.222.112:8888/rtp/239.77.0.92:5146
深圳卫视,http://14.216.222.112:8888/rtp/239.77.0.130:5146
深圳都市频道,http://14.216.222.112:8888/rtp/239.77.1.176:5146
深圳都市频道,http://14.216.222.112:8888/rtp/239.77.1.124:5146
深圳电视剧频道,http://14.216.222.112:8888/rtp/239.77.1.177:5146
深圳电视剧频道,http://14.216.222.112:8888/rtp/239.77.1.125:5146
深圳财*生活,http://14.216.222.112:8888/rtp/239.77.1.242:5146
深圳娱乐频道,http://14.216.222.112:8888/rtp/239.77.1.243:5146
深圳体育健康,http://14.216.222.112:8888/rtp/239.77.1.128:5146
深圳体育健康,http://14.216.222.112:8888/rtp/239.77.1.140:5146
深圳少儿频道,http://14.216.222.112:8888/rtp/239.77.1.244:5146
深圳公共频道,http://14.216.222.112:8888/rtp/239.77.1.178:5146
深圳公共频道,http://14.216.222.112:8888/rtp/239.77.1.126:5146
深圳宝安频道,http://14.216.222.112:8888/rtp/239.77.1.67:5146
深圳宝安第一课,http://14.216.222.112:8888/rtp/239.77.1.225:5146
深圳龙岗频道,http://14.216.222.112:8888/rtp/239.77.1.223:5146
深圳众创TV,http://14.216.222.112:8888/rtp/239.77.1.247:5146
深圳移动电视,http://14.216.222.112:8888/rtp/239.77.1.175:5146
深圳宜和购物,http://14.216.222.112:8888/rtp/239.77.1.87:5146
韶关新闻综合,http://14.216.222.112:8888/rtp/239.77.0.117:5146
湛江新闻综合,http://14.216.222.112:8888/rtp/239.77.0.141:5146
湛江公共,http://14.216.222.112:8888/rtp/239.77.0.140:5146
揭阳综合,http://14.216.222.112:8888/rtp/239.77.0.229:5146
揭阳生活,http://14.216.222.112:8888/rtp/239.77.0.251:5146
汕尾新闻综合,http://14.216.222.112:8888/rtp/239.77.0.25:5146
汕尾文化生活,http://14.216.222.112:8888/rtp/239.77.0.187:5146
江门综合,http://14.216.222.112:8888/rtp/239.77.0.201:5146
江门侨乡生活,http://14.216.222.112:8888/rtp/239.77.0.202:5146
HZTV-1,http://14.216.222.112:8888/rtp/239.77.1.154:5146
HZTV-1,http://14.216.222.112:8888/rtp/239.77.1.232:5146
HZTV-2,http://14.216.222.112:8888/rtp/239.77.1.173:5146
HZTV-2,http://14.216.222.112:8888/rtp/239.77.1.233:5146
珠海-1,http://14.216.222.112:8888/rtp/239.77.0.155:5146
珠海-2,http://14.216.222.112:8888/rtp/239.77.0.154:5146
肇庆综合,http://14.216.222.112:8888/rtp/239.253.43.1:5146
肇庆生活服务,http://14.216.222.112:8888/rtp/239.253.43.2:5146
河源综合,http://14.216.222.112:8888/rtp/239.253.43.213:5146
河源公共,http://14.216.222.112:8888/rtp/239.253.43.214:5146
清远新闻综合,http://14.216.222.112:8888/rtp/239.253.43.33:5146
清远文旅生活,http://14.216.222.112:8888/rtp/239.253.43.34:5146
云浮综合,http://14.216.222.112:8888/rtp/239.77.0.253:5146
云浮文旅,http://14.216.222.112:8888/rtp/239.77.0.254:5146
茂名综合,http://14.216.222.112:8888/rtp/239.77.0.206:5146
茂名公共,http://14.216.222.112:8888/rtp/239.77.0.207:5146
汕头综合,http://14.216.222.112:8888/rtp/239.77.1.130:5146
汕头综合,http://14.216.222.112:8888/rtp/239.253.43.45:5146
汕头经济生活,http://14.216.222.112:8888/rtp/239.77.1.131:5146
汕头经济生活,http://14.216.222.112:8888/rtp/239.253.43.46:5146
汕头文旅体育,http://14.216.222.112:8888/rtp/239.77.1.132:5146
汕头文旅体育,http://14.216.222.112:8888/rtp/239.253.43.47:5146
佛山公共,http://14.216.222.112:8888/rtp/239.253.43.53:5146
佛山南海,http://14.216.222.112:8888/rtp/239.77.0.236:5146
佛山南海,http://14.216.222.112:8888/rtp/239.253.43.54:5146
佛山顺德,http://14.216.222.112:8888/rtp/239.253.43.55:5146
佛山影视,http://14.216.222.112:8888/rtp/239.253.43.56:5146
佛山综合,http://14.216.222.112:8888/rtp/239.253.43.57:5146
东莞新闻综合,http://14.216.222.112:8888/rtp/239.253.43.104:5146
东莞生活资讯,http://14.216.222.112:8888/rtp/239.253.43.105:5146
中山综合,http://14.216.222.112:8888/rtp/239.253.43.62:5146
香山文化,http://14.216.222.112:8888/rtp/239.253.43.63:5146
潮州综合,http://14.216.222.112:8888/rtp/239.253.43.70:5146
潮州民生,http://14.216.222.112:8888/rtp/239.253.43.75:5146
徐闻综合,http://14.216.222.112:8888/rtp/239.253.43.112:5146
梅州-1,http://14.216.222.112:8888/rtp/239.253.43.123:5146
客家生活,http://14.216.222.112:8888/rtp/239.253.43.124:5146
岭南戏曲高清,http://14.216.222.112:8888/rtp/239.77.0.122:5146
青海卫视高清,http://14.216.222.112:8888/rtp/239.253.43.125:5146
百事通,http://14.216.222.112:8888/rtp/239.253.43.119:5146
百事通,http://14.216.222.112:8888/rtp/239.253.43.118:5146
百事通,http://14.216.222.112:8888/rtp/239.253.43.117:5146
百事通,http://14.216.222.112:8888/rtp/239.253.43.116:5146
百事通,http://14.216.222.112:8888/rtp/239.253.43.115:5146
广东IPTV影视推荐,http://14.216.222.112:8888/rtp/239.77.0.185:5146
广东IPTV影视推荐,http://14.216.222.112:8888/rtp/239.77.0.186:5146
浙江电信,#genre#
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.116:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.130:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.134:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.143:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.178:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.180:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.181:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.193:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.194:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.195:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.196:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.197:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.198:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.199:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.200:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.201:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.202:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.214:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.218:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.219:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.220:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.221:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.242:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.243:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.250:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.252:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.36:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.43:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.44:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.45:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.52:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.72:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.89:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.200.93:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.1:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.118:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.127:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.128:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.129:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.130:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.131:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.135:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.147:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.160:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.164:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.165:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.166:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.170:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.171:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.200:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.216:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.217:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.219:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.222:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.3:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.87:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.88:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.92:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.96:5140
CCTV1,http://122.235.192.8:3333/rtp/233.50.201.99:5140
CCTV10,http://122.235.192.8:3333/rtp/233.50.200.22:5140
CCTV10,http://122.235.192.8:3333/rtp/233.50.200.87:5140
CCTV10,http://122.235.192.8:3333/rtp/233.50.201.10:5140
CCTV10,http://122.235.192.8:3333/rtp/233.50.201.122:5140
CCTV11,http://122.235.192.8:3333/rtp/233.50.200.88:5140
CCTV11,http://122.235.192.8:3333/rtp/233.50.201.11:5140
CCTV12,http://122.235.192.8:3333/rtp/233.50.200.21:5140
CCTV12,http://122.235.192.8:3333/rtp/233.50.200.90:5140
CCTV12,http://122.235.192.8:3333/rtp/233.50.201.12:5140
CCTV12,http://122.235.192.8:3333/rtp/233.50.201.123:5140
CCTV13,http://122.235.192.8:3333/rtp/233.50.200.49:5140
CCTV13,http://122.235.192.8:3333/rtp/233.50.201.13:5140
CCTV13,http://122.235.192.8:3333/rtp/233.50.201.246:5140
CCTV14,http://122.235.192.8:3333/rtp/233.50.200.103:5140
CCTV14,http://122.235.192.8:3333/rtp/233.50.200.20:5140
CCTV14,http://122.235.192.8:3333/rtp/233.50.200.50:5140
CCTV14,http://122.235.192.8:3333/rtp/233.50.201.124:5140
CCTV14,http://122.235.192.8:3333/rtp/233.50.201.14:5140
CCTV15,http://122.235.192.8:3333/rtp/233.50.200.91:5140
CCTV15,http://122.235.192.8:3333/rtp/233.50.201.15:5140
CCTV16,http://122.235.192.8:3333/rtp/233.50.201.192:5140
CCTV16,http://122.235.192.8:3333/rtp/233.50.201.63:5140
CCTV17,http://122.235.192.8:3333/rtp/233.50.201.35:5140
CCTV2,http://122.235.192.8:3333/rtp/233.50.200.100:5140
CCTV2,http://122.235.192.8:3333/rtp/233.50.200.25:5140
CCTV2,http://122.235.192.8:3333/rtp/233.50.200.47:5140
CCTV2,http://122.235.192.8:3333/rtp/233.50.201.119:5140
CCTV2,http://122.235.192.8:3333/rtp/233.50.201.2:5140
CCTV3,http://122.235.192.8:3333/rtp/233.50.201.16:5140
CCTV3,http://122.235.192.8:3333/rtp/233.50.201.196:5140
CCTV4,http://122.235.192.8:3333/rtp/233.50.200.101:5140
CCTV4,http://122.235.192.8:3333/rtp/233.50.200.51:5140
CCTV4,http://122.235.192.8:3333/rtp/233.50.201.4:5140
CCTV5,http://122.235.192.8:3333/rtp/233.50.201.17:5140
CCTV5,http://122.235.192.8:3333/rtp/233.50.201.197:5140
CCTV5+,http://122.235.192.8:3333/rtp/233.50.201.220:5140
CCTV6,http://122.235.192.8:3333/rtp/233.50.201.18:5140
CCTV6,http://122.235.192.8:3333/rtp/233.50.201.198:5140
CCTV7,http://122.235.192.8:3333/rtp/233.50.200.102:5140
CCTV7,http://122.235.192.8:3333/rtp/233.50.200.24:5140
CCTV7,http://122.235.192.8:3333/rtp/233.50.200.48:5140
CCTV7,http://122.235.192.8:3333/rtp/233.50.201.120:5140
CCTV7,http://122.235.192.8:3333/rtp/233.50.201.7:5140
CCTV8,http://122.235.192.8:3333/rtp/233.50.201.19:5140
CCTV8,http://122.235.192.8:3333/rtp/233.50.201.199:5140
CCTV9,http://122.235.192.8:3333/rtp/233.50.200.23:5140
CCTV9,http://122.235.192.8:3333/rtp/233.50.201.121:5140
CETV1,http://122.235.192.8:3333/rtp/233.50.200.139:5140
CETV1,http://122.235.192.8:3333/rtp/233.50.201.75:5140
CETV2,http://122.235.192.8:3333/rtp/233.50.200.140:5140
CETV4,http://122.235.192.8:3333/rtp/233.50.200.141:5140
CETV4,http://122.235.192.8:3333/rtp/233.50.201.172:5140
CGTN,http://122.235.192.8:3333/rtp/233.50.200.84:5140
CGTN,http://122.235.192.8:3333/rtp/233.50.201.126:5140
CGTN-Español,http://122.235.192.8:3333/rtp/233.50.201.36:5140
CGTN-Français,http://122.235.192.8:3333/rtp/233.50.201.37:5140
CGTN-Русский,http://122.235.192.8:3333/rtp/233.50.201.39:5140
CGTN-العربية,http://122.235.192.8:3333/rtp/233.50.201.38:5140
iPanda,http://122.235.192.8:3333/rtp/233.50.201.193:5140
iPanda,http://122.235.192.8:3333/rtp/233.50.201.194:5140
iPanda,http://122.235.192.8:3333/rtp/233.50.201.195:5140
安徽卫视,http://122.235.192.8:3333/rtp/233.50.200.106:5140
安徽卫视,http://122.235.192.8:3333/rtp/233.50.200.71:5140
安徽卫视,http://122.235.192.8:3333/rtp/233.50.201.113:5140
安徽卫视,http://122.235.192.8:3333/rtp/233.50.201.62:5140
白金剧场,http://122.235.192.8:3333/rtp/233.50.201.234:5140
北京卡酷,http://122.235.192.8:3333/rtp/233.50.200.173:5140
北京卫视,http://122.235.192.8:3333/rtp/233.50.200.179:5140
北京卫视,http://122.235.192.8:3333/rtp/233.50.200.68:5140
北京卫视,http://122.235.192.8:3333/rtp/233.50.201.107:5140
北京卫视,http://122.235.192.8:3333/rtp/233.50.201.40:5140
兵团卫视,http://122.235.192.8:3333/rtp/233.50.200.171:5140
兵团卫视,http://122.235.192.8:3333/rtp/233.50.201.72:5140
茶频道,http://122.235.192.8:3333/rtp/233.50.201.188:5140
地方台2,http://122.235.192.8:3333/rtp/233.50.201.155:5140
地方台3,http://122.235.192.8:3333/rtp/233.50.201.156:5140
地方台4,http://122.235.192.8:3333/rtp/233.50.201.157:5140
地方台5,http://122.235.192.8:3333/rtp/233.50.201.158:5140
地方台6,http://122.235.192.8:3333/rtp/233.50.201.159:5140
地方台7,http://122.235.192.8:3333/rtp/233.50.201.161:5140
地方台8,http://122.235.192.8:3333/rtp/233.50.201.162:5140
第二课堂,http://122.235.192.8:3333/rtp/233.50.201.245:5140
第一财经,http://122.235.192.8:3333/rtp/233.50.200.99:5140
电视广告,http://122.235.192.8:3333/rtp/233.50.200.33:5140
电视广告,http://122.235.192.8:3333/rtp/233.50.200.34:5140
电视广告,http://122.235.192.8:3333/rtp/233.50.201.76:5140
电视广告,http://122.235.192.8:3333/rtp/233.50.201.77:5140
电影宣传,http://122.235.192.8:3333/rtp/233.50.201.108:5140
谍战剧场,http://122.235.192.8:3333/rtp/233.50.201.235:5140
东方财经·浦东,http://122.235.192.8:3333/rtp/233.50.200.57:5140
东方卫视,http://122.235.192.8:3333/rtp/233.50.200.146:5140
东方卫视,http://122.235.192.8:3333/rtp/233.50.200.64:5140
东方卫视,http://122.235.192.8:3333/rtp/233.50.201.125:5140
东方卫视,http://122.235.192.8:3333/rtp/233.50.201.68:5140
东南卫视,http://122.235.192.8:3333/rtp/233.50.200.67:5140
东南卫视,http://122.235.192.8:3333/rtp/233.50.201.146:5140
东南卫视,http://122.235.192.8:3333/rtp/233.50.201.58:5140
动漫新番,http://122.235.192.8:3333/rtp/233.50.201.252:5140
动漫秀场,http://122.235.192.8:3333/rtp/233.50.200.12:5140
动漫秀场,http://122.235.192.8:3333/rtp/233.50.201.184:5140
动作影院,http://122.235.192.8:3333/rtp/233.50.201.232:5140
都市剧场,http://122.235.192.8:3333/rtp/233.50.200.11:5140
都市剧场,http://122.235.192.8:3333/rtp/233.50.201.190:5140
斗牛财经,http://122.235.192.8:3333/rtp/233.50.201.247:5140
发现之旅,http://122.235.192.8:3333/rtp/233.50.201.98:5140
法制天地,http://122.235.192.8:3333/rtp/233.50.201.191:5140
凤凰中文,http://122.235.192.8:3333/rtp/233.50.200.191:5140
凤凰中文,http://122.235.192.8:3333/rtp/233.50.200.42:5140
凤凰资讯,http://122.235.192.8:3333/rtp/233.50.200.192:5140
甘肃卫视,http://122.235.192.8:3333/rtp/233.50.201.149:5140
高分剧场,http://122.235.192.8:3333/rtp/233.50.201.253:5140
咕噜动画,http://122.235.192.8:3333/rtp/233.50.201.238:5140
古装剧场,http://122.235.192.8:3333/rtp/233.50.201.236:5140
广播,http://122.235.192.8:3333/rtp/233.50.201.79:5140
广播1,http://122.235.192.8:3333/rtp/233.50.201.80:5140
广播2,http://122.235.192.8:3333/rtp/233.50.201.81:5140
广播3,http://122.235.192.8:3333/rtp/233.50.201.82:5140
广播4,http://122.235.192.8:3333/rtp/233.50.201.83:5140
广播5,http://122.235.192.8:3333/rtp/233.50.201.84:5140
广播6,http://122.235.192.8:3333/rtp/233.50.201.85:5140
广播7,http://122.235.192.8:3333/rtp/233.50.201.86:5140
广东卫视,http://122.235.192.8:3333/rtp/233.50.200.149:5140
广东卫视,http://122.235.192.8:3333/rtp/233.50.200.187:5140
广东卫视,http://122.235.192.8:3333/rtp/233.50.200.61:5140
广东卫视,http://122.235.192.8:3333/rtp/233.50.201.102:5140
广东卫视,http://122.235.192.8:3333/rtp/233.50.201.56:5140
广西卫视,http://122.235.192.8:3333/rtp/233.50.200.41:5140
广西卫视,http://122.235.192.8:3333/rtp/233.50.201.49:5140
贵州卫视,http://122.235.192.8:3333/rtp/233.50.200.128:5140
贵州卫视,http://122.235.192.8:3333/rtp/233.50.201.142:5140
贵州卫视,http://122.235.192.8:3333/rtp/233.50.201.69:5140
哈哈炫动,http://122.235.192.8:3333/rtp/233.50.200.63:5140
哈哈炫动,http://122.235.192.8:3333/rtp/233.50.201.74:5140
海南卫视,http://122.235.192.8:3333/rtp/233.50.200.62:5140
海南卫视,http://122.235.192.8:3333/rtp/233.50.201.55:5140
杭州导视,http://122.235.192.8:3333/rtp/233.50.201.182:5140
杭州导视,http://122.235.192.8:3333/rtp/233.50.201.26:5140
杭州明珠,http://122.235.192.8:3333/rtp/233.50.200.210:5140
杭州明珠,http://122.235.192.8:3333/rtp/233.50.201.174:5140
杭州明珠,http://122.235.192.8:3333/rtp/233.50.201.22:5140
杭州青少体育,http://122.235.192.8:3333/rtp/233.50.200.213:5140
杭州青少体育,http://122.235.192.8:3333/rtp/233.50.201.177:5140
杭州青少体育,http://122.235.192.8:3333/rtp/233.50.201.25:5140
杭州生活,http://122.235.192.8:3333/rtp/233.50.200.211:5140
杭州生活,http://122.235.192.8:3333/rtp/233.50.201.175:5140
杭州生活,http://122.235.192.8:3333/rtp/233.50.201.23:5140
杭州影视,http://122.235.192.8:3333/rtp/233.50.200.212:5140
杭州影视,http://122.235.192.8:3333/rtp/233.50.201.176:5140
杭州影视,http://122.235.192.8:3333/rtp/233.50.201.24:5140
杭州综合,http://122.235.192.8:3333/rtp/233.50.200.209:5140
杭州综合,http://122.235.192.8:3333/rtp/233.50.201.173:5140
杭州综合,http://122.235.192.8:3333/rtp/233.50.201.21:5140
好莱坞电影,http://122.235.192.8:3333/rtp/233.50.201.228:5140
好享购物,http://122.235.192.8:3333/rtp/233.50.201.95:5140
好易购,http://122.235.192.8:3333/rtp/233.50.201.248:5140
河北卫视,http://122.235.192.8:3333/rtp/233.50.200.105:5140
河北卫视,http://122.235.192.8:3333/rtp/233.50.200.82:5140
河北卫视,http://122.235.192.8:3333/rtp/233.50.201.140:5140
河北卫视,http://122.235.192.8:3333/rtp/233.50.201.50:5140
河南卫视,http://122.235.192.8:3333/rtp/233.50.200.83:5140
河南卫视,http://122.235.192.8:3333/rtp/233.50.201.144:5140
河南卫视,http://122.235.192.8:3333/rtp/233.50.201.44:5140
黑龙江卫视,http://122.235.192.8:3333/rtp/233.50.200.189:5140
黑龙江卫视,http://122.235.192.8:3333/rtp/233.50.200.78:5140
黑龙江卫视,http://122.235.192.8:3333/rtp/233.50.201.115:5140
黑龙江卫视,http://122.235.192.8:3333/rtp/233.50.201.42:5140
湖北卫视,http://122.235.192.8:3333/rtp/233.50.200.147:5140
湖北卫视,http://122.235.192.8:3333/rtp/233.50.200.95:5140
湖北卫视,http://122.235.192.8:3333/rtp/233.50.201.114:5140
湖北卫视,http://122.235.192.8:3333/rtp/233.50.201.43:5140
湖南卫视,http://122.235.192.8:3333/rtp/233.50.200.190:5140
湖南卫视,http://122.235.192.8:3333/rtp/233.50.200.69:5140
湖南卫视,http://122.235.192.8:3333/rtp/233.50.201.103:5140
湖南卫视,http://122.235.192.8:3333/rtp/233.50.201.52:5140
华数电视剧,http://122.235.192.8:3333/rtp/233.50.201.116:5140
华语影院,http://122.235.192.8:3333/rtp/233.50.201.240:5140
欢笑剧场,http://122.235.192.8:3333/rtp/233.50.201.189:5140
环球电影,http://122.235.192.8:3333/rtp/233.50.201.231:5140
